filename,notes,authors,licenses,urls,local_path,upstream_path,upstream_credit_path,source_credits_url,change_notice
backpack_basic/hurt.png,trivial adjustments by bluecarrot16 to be compatible with v3 bases,"Benjamin K. Smith (BenCreating),macmanmatty ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-backpacks ,backpack_basic/hurt.png,backpack/backpack/male/hurt/black.png,backpack/backpack/male/hurt.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
backpack_basic/slash.png,trivial adjustments by bluecarrot16 to be compatible with v3 bases,"Benjamin K. Smith (BenCreating),macmanmatty ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-backpacks ,backpack_basic/slash.png,backpack/backpack/male/slash/black.png,backpack/backpack/male/slash.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
backpack_basic/spellcast.png,trivial adjustments by bluecarrot16 to be compatible with v3 bases,"Benjamin K. Smith (BenCreating),macmanmatty ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-backpacks ,backpack_basic/spellcast.png,backpack/backpack/male/spellcast/black.png,backpack/backpack/male/spellcast.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
backpack_basic/thrust.png,trivial adjustments by bluecarrot16 to be compatible with v3 bases,"Benjamin K. Smith (BenCreating),macmanmatty ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-backpacks ,backpack_basic/thrust.png,backpack/backpack/male/thrust/black.png,backpack/backpack/male/thrust.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
backpack_basic/walk.png,trivial adjustments by bluecarrot16 to be compatible with v3 bases,"Benjamin K. Smith (BenCreating),macmanmatty ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-backpacks ,backpack_basic/walk.png,backpack/backpack/male/walk/black.png,backpack/backpack/male/walk.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_5oclock/hurt.png,"Original by Pennomi, repositioning by JaidynReiman.","JaidynReiman,Thane Brimhall (pennomi),laetissima ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-base-character-expressions ,beard_5oclock/hurt.png,beards/beard/5oclock_shadow/hurt.png,beards/beard/5oclock_shadow/hurt.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_5oclock/idle.png,"Original by Pennomi, repositioning by JaidynReiman.","JaidynReiman,Thane Brimhall (pennomi),laetissima ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-base-character-expressions ,beard_5oclock/idle.png,beards/beard/5oclock_shadow/idle.png,beards/beard/5oclock_shadow/idle.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_5oclock/sit.png,"Original by Pennomi, repositioning by JaidynReiman.","JaidynReiman,Thane Brimhall (pennomi),laetissima ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-base-character-expressions ,beard_5oclock/sit.png,beards/beard/5oclock_shadow/sit.png,beards/beard/5oclock_shadow/sit.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_5oclock/slash.png,"Original by Pennomi, repositioning by JaidynReiman.","JaidynReiman,Thane Brimhall (pennomi),laetissima ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-base-character-expressions ,beard_5oclock/slash.png,beards/beard/5oclock_shadow/slash.png,beards/beard/5oclock_shadow/slash.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_5oclock/spellcast.png,"Original by Pennomi, repositioning by JaidynReiman.","JaidynReiman,Thane Brimhall (pennomi),laetissima ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-base-character-expressions ,beard_5oclock/spellcast.png,beards/beard/5oclock_shadow/spellcast.png,beards/beard/5oclock_shadow/spellcast.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_5oclock/thrust.png,"Original by Pennomi, repositioning by JaidynReiman.","JaidynReiman,Thane Brimhall (pennomi),laetissima ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-base-character-expressions ,beard_5oclock/thrust.png,beards/beard/5oclock_shadow/thrust.png,beards/beard/5oclock_shadow/thrust.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_5oclock/walk.png,"Original by Pennomi, repositioning by JaidynReiman.","JaidynReiman,Thane Brimhall (pennomi),laetissima ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-base-character-expressions ,beard_5oclock/walk.png,beards/beard/5oclock_shadow/walk.png,beards/beard/5oclock_shadow/walk.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_basic/hurt.png,"Original by Nemisys, repositioning by JaidynReiman.","JaidynReiman,Carlo Enrico Victoria (Nemisys) ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-white-beard ,beard_basic/hurt.png,beards/beard/basic/hurt.png,beards/beard/basic/hurt.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_basic/idle.png,"Original by Nemisys, repositioning by JaidynReiman.","JaidynReiman,Carlo Enrico Victoria (Nemisys) ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-white-beard ,beard_basic/idle.png,beards/beard/basic/idle.png,beards/beard/basic/idle.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_basic/sit.png,"Original by Nemisys, repositioning by JaidynReiman.","JaidynReiman,Carlo Enrico Victoria (Nemisys) ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-white-beard ,beard_basic/sit.png,beards/beard/basic/sit.png,beards/beard/basic/sit.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_basic/slash.png,"Original by Nemisys, repositioning by JaidynReiman.","JaidynReiman,Carlo Enrico Victoria (Nemisys) ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-white-beard ,beard_basic/slash.png,beards/beard/basic/slash.png,beards/beard/basic/slash.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_basic/spellcast.png,"Original by Nemisys, repositioning by JaidynReiman.","JaidynReiman,Carlo Enrico Victoria (Nemisys) ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-white-beard ,beard_basic/spellcast.png,beards/beard/basic/spellcast.png,beards/beard/basic/spellcast.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_basic/thrust.png,"Original by Nemisys, repositioning by JaidynReiman.","JaidynReiman,Carlo Enrico Victoria (Nemisys) ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-white-beard ,beard_basic/thrust.png,beards/beard/basic/thrust.png,beards/beard/basic/thrust.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_basic/walk.png,"Original by Nemisys, repositioning by JaidynReiman.","JaidynReiman,Carlo Enrico Victoria (Nemisys) ","CC-BY-SA 3.0,GPL 3.0 ",https://opengameart.org/content/lpc-white-beard ,beard_basic/walk.png,beards/beard/basic/walk.png,beards/beard/basic/walk.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_medium/hurt.png,credit_match=exact,ElizaWy ,OGA-BY 3.0 ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",beard_medium/hurt.png,beards/beard/medium/hurt.png,beards/beard/medium/hurt.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_medium/idle.png,credit_match=exact,ElizaWy ,OGA-BY 3.0 ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",beard_medium/idle.png,beards/beard/medium/idle.png,beards/beard/medium/idle.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_medium/sit.png,credit_match=exact,ElizaWy ,OGA-BY 3.0 ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",beard_medium/sit.png,beards/beard/medium/sit.png,beards/beard/medium/sit.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_medium/slash.png,credit_match=exact,ElizaWy ,OGA-BY 3.0 ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",beard_medium/slash.png,beards/beard/medium/slash.png,beards/beard/medium/slash.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_medium/spellcast.png,credit_match=exact,ElizaWy ,OGA-BY 3.0 ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",beard_medium/spellcast.png,beards/beard/medium/spellcast.png,beards/beard/medium/spellcast.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_medium/thrust.png,credit_match=exact,ElizaWy ,OGA-BY 3.0 ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",beard_medium/thrust.png,beards/beard/medium/thrust.png,beards/beard/medium/thrust.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_medium/walk.png,credit_match=exact,ElizaWy ,OGA-BY 3.0 ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",beard_medium/walk.png,beards/beard/medium/walk.png,beards/beard/medium/walk.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_trimmed/hurt.png,credit_match=exact,ElizaWy ,OGA-BY 3.0 ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",beard_trimmed/hurt.png,beards/beard/trimmed/hurt.png,beards/beard/trimmed/hurt.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_trimmed/idle.png,credit_match=exact,ElizaWy ,OGA-BY 3.0 ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",beard_trimmed/idle.png,beards/beard/trimmed/idle.png,beards/beard/trimmed/idle.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_trimmed/sit.png,credit_match=exact,ElizaWy ,OGA-BY 3.0 ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",beard_trimmed/sit.png,beards/beard/trimmed/sit.png,beards/beard/trimmed/sit.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_trimmed/slash.png,credit_match=exact,ElizaWy ,OGA-BY 3.0 ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",beard_trimmed/slash.png,beards/beard/trimmed/slash.png,beards/beard/trimmed/slash.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_trimmed/spellcast.png,credit_match=exact,ElizaWy ,OGA-BY 3.0 ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",beard_trimmed/spellcast.png,beards/beard/trimmed/spellcast.png,beards/beard/trimmed/spellcast.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_trimmed/thrust.png,credit_match=exact,ElizaWy ,OGA-BY 3.0 ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",beard_trimmed/thrust.png,beards/beard/trimmed/thrust.png,beards/beard/trimmed/thrust.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
beard_trimmed/walk.png,credit_match=exact,ElizaWy ,OGA-BY 3.0 ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",beard_trimmed/walk.png,beards/beard/trimmed/walk.png,beards/beard/trimmed/walk.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
body_human/backslash.png,see details at https://opengameart.org/content/lpc-character-bases; 'Thick' Male Revised Run/Climb by JaidynReiman (based on ElizaWy's LPC Revised),"bluecarrot16,JaidynReiman,Benjamin K. Smith (BenCreating),Evert,Eliza Wyatt (ElizaWy),TheraHedwig,MuffinElZangano,Durrani,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-male-jumping-animation-by-durrani,https://opengameart.org/content/lpc-runcycle-and-diagonal-walkcycle,https://opengameart.org/content/lpc-revised-character-basics,https://opengameart.org/content/lpc-be-seated,https://opengameart.org/content/lpc-runcycle-for-male-muscular-and-pregnant-character-bases-with-modular-heads,https://opengameart.org/content/lpc-jump-expanded,https://opengameart.org/content/lpc-character-bases ",body_human/backslash.png,body/bodies/male/backslash.png,body/bodies/male/1h_backslash.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
body_human/climb.png,see details at https://opengameart.org/content/lpc-character-bases; 'Thick' Male Revised Run/Climb by JaidynReiman (based on ElizaWy's LPC Revised),"bluecarrot16,JaidynReiman,Benjamin K. Smith (BenCreating),Evert,Eliza Wyatt (ElizaWy),TheraHedwig,MuffinElZangano,Durrani,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-male-jumping-animation-by-durrani,https://opengameart.org/content/lpc-runcycle-and-diagonal-walkcycle,https://opengameart.org/content/lpc-revised-character-basics,https://opengameart.org/content/lpc-be-seated,https://opengameart.org/content/lpc-runcycle-for-male-muscular-and-pregnant-character-bases-with-modular-heads,https://opengameart.org/content/lpc-jump-expanded,https://opengameart.org/content/lpc-character-bases ",body_human/climb.png,body/bodies/male/climb.png,body/bodies/male/climb.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
body_human/combat_idle.png,see details at https://opengameart.org/content/lpc-character-bases; 'Thick' Male Revised Run/Climb by JaidynReiman (based on ElizaWy's LPC Revised),"bluecarrot16,JaidynReiman,Benjamin K. Smith (BenCreating),Evert,Eliza Wyatt (ElizaWy),TheraHedwig,MuffinElZangano,Durrani,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-male-jumping-animation-by-durrani,https://opengameart.org/content/lpc-runcycle-and-diagonal-walkcycle,https://opengameart.org/content/lpc-revised-character-basics,https://opengameart.org/content/lpc-be-seated,https://opengameart.org/content/lpc-runcycle-for-male-muscular-and-pregnant-character-bases-with-modular-heads,https://opengameart.org/content/lpc-jump-expanded,https://opengameart.org/content/lpc-character-bases ",body_human/combat_idle.png,body/bodies/male/combat_idle.png,body/bodies/male/combat.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
body_human/emote.png,see details at https://opengameart.org/content/lpc-character-bases; 'Thick' Male Revised Run/Climb by JaidynReiman (based on ElizaWy's LPC Revised),"bluecarrot16,JaidynReiman,Benjamin K. Smith (BenCreating),Evert,Eliza Wyatt (ElizaWy),TheraHedwig,MuffinElZangano,Durrani,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-male-jumping-animation-by-durrani,https://opengameart.org/content/lpc-runcycle-and-diagonal-walkcycle,https://opengameart.org/content/lpc-revised-character-basics,https://opengameart.org/content/lpc-be-seated,https://opengameart.org/content/lpc-runcycle-for-male-muscular-and-pregnant-character-bases-with-modular-heads,https://opengameart.org/content/lpc-jump-expanded,https://opengameart.org/content/lpc-character-bases ",body_human/emote.png,body/bodies/male/emote.png,body/bodies/male/emote.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
body_human/halfslash.png,see details at https://opengameart.org/content/lpc-character-bases; 'Thick' Male Revised Run/Climb by JaidynReiman (based on ElizaWy's LPC Revised),"bluecarrot16,JaidynReiman,Benjamin K. Smith (BenCreating),Evert,Eliza Wyatt (ElizaWy),TheraHedwig,MuffinElZangano,Durrani,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-male-jumping-animation-by-durrani,https://opengameart.org/content/lpc-runcycle-and-diagonal-walkcycle,https://opengameart.org/content/lpc-revised-character-basics,https://opengameart.org/content/lpc-be-seated,https://opengameart.org/content/lpc-runcycle-for-male-muscular-and-pregnant-character-bases-with-modular-heads,https://opengameart.org/content/lpc-jump-expanded,https://opengameart.org/content/lpc-character-bases ",body_human/halfslash.png,body/bodies/male/halfslash.png,body/bodies/male/1h_halfslash.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
body_human/hurt.png,see details at https://opengameart.org/content/lpc-character-bases; 'Thick' Male Revised Run/Climb by JaidynReiman (based on ElizaWy's LPC Revised),"bluecarrot16,JaidynReiman,Benjamin K. Smith (BenCreating),Evert,Eliza Wyatt (ElizaWy),TheraHedwig,MuffinElZangano,Durrani,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-male-jumping-animation-by-durrani,https://opengameart.org/content/lpc-runcycle-and-diagonal-walkcycle,https://opengameart.org/content/lpc-revised-character-basics,https://opengameart.org/content/lpc-be-seated,https://opengameart.org/content/lpc-runcycle-for-male-muscular-and-pregnant-character-bases-with-modular-heads,https://opengameart.org/content/lpc-jump-expanded,https://opengameart.org/content/lpc-character-bases ",body_human/hurt.png,body/bodies/male/hurt.png,body/bodies/male/hurt.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
body_human/idle.png,see details at https://opengameart.org/content/lpc-character-bases; 'Thick' Male Revised Run/Climb by JaidynReiman (based on ElizaWy's LPC Revised),"bluecarrot16,JaidynReiman,Benjamin K. Smith (BenCreating),Evert,Eliza Wyatt (ElizaWy),TheraHedwig,MuffinElZangano,Durrani,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-male-jumping-animation-by-durrani,https://opengameart.org/content/lpc-runcycle-and-diagonal-walkcycle,https://opengameart.org/content/lpc-revised-character-basics,https://opengameart.org/content/lpc-be-seated,https://opengameart.org/content/lpc-runcycle-for-male-muscular-and-pregnant-character-bases-with-modular-heads,https://opengameart.org/content/lpc-jump-expanded,https://opengameart.org/content/lpc-character-bases ",body_human/idle.png,body/bodies/male/idle.png,body/bodies/male/idle.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
body_human/jump.png,see details at https://opengameart.org/content/lpc-character-bases; 'Thick' Male Revised Run/Climb by JaidynReiman (based on ElizaWy's LPC Revised),"bluecarrot16,JaidynReiman,Benjamin K. Smith (BenCreating),Evert,Eliza Wyatt (ElizaWy),TheraHedwig,MuffinElZangano,Durrani,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-male-jumping-animation-by-durrani,https://opengameart.org/content/lpc-runcycle-and-diagonal-walkcycle,https://opengameart.org/content/lpc-revised-character-basics,https://opengameart.org/content/lpc-be-seated,https://opengameart.org/content/lpc-runcycle-for-male-muscular-and-pregnant-character-bases-with-modular-heads,https://opengameart.org/content/lpc-jump-expanded,https://opengameart.org/content/lpc-character-bases ",body_human/jump.png,body/bodies/male/jump.png,body/bodies/male/jump.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
body_human/run.png,see details at https://opengameart.org/content/lpc-character-bases; 'Thick' Male Revised Run/Climb by JaidynReiman (based on ElizaWy's LPC Revised),"bluecarrot16,JaidynReiman,Benjamin K. Smith (BenCreating),Evert,Eliza Wyatt (ElizaWy),TheraHedwig,MuffinElZangano,Durrani,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-male-jumping-animation-by-durrani,https://opengameart.org/content/lpc-runcycle-and-diagonal-walkcycle,https://opengameart.org/content/lpc-revised-character-basics,https://opengameart.org/content/lpc-be-seated,https://opengameart.org/content/lpc-runcycle-for-male-muscular-and-pregnant-character-bases-with-modular-heads,https://opengameart.org/content/lpc-jump-expanded,https://opengameart.org/content/lpc-character-bases ",body_human/run.png,body/bodies/male/run.png,body/bodies/male/run.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
